sales_id,customer_id,product_id,date,ts,amount,price_pp
2999,17,000007,2019-06-27,1507765153000,3,738
3000,55,000019,2017-11-22,1582774555000,2,747
3001,83,000038,2018-07-26,1516784833000,3,889
3002,38,000039,2019-01-14,1572723184000,3,560
3003,33,000032,2018-10-09,1533267701000,8,452
3004,30,000014,2019-01-06,1568227143000,8,542
3005,52,000018,2017-07-30,1583647161000,8,298
3006,80,000009,2019-12-30,1558864656000,4,121
3007,9,000008,2017-08-31,1519562119000,6,572
3008,51,000020,2018-11-18,1557247457000,3,836
3009,45,000002,2019-03-07,1519626607000,4,806
3010,71,000042,2017-06-24,1538613228000,7,836
3011,40,000007,2019-04-27,1536344086000,3,489
3012,14,000047,2019-02-09,1573776088000,5,444
3013,26,000039,2020-04-20,1543524462000,4,277
3014,98,000004,2019-08-12,1504100129000,3,792
3015,80,000031,2018-05-27,1541540656000,9,305
3016,56,000029,2020-04-01,1528153825000,5,99
3017,53,000028,2018-03-19,1496659829000,4,392
3018,76,000006,2017-11-28,1569795681000,4,763
3019,54,000019,2018-06-28,1567404449000,4,631
3020,41,000008,2017-09-22,1529124975000,5,554
3021,4,000030,2018-10-01,1534958298000,8,242
3022,63,000039,2017-08-27,1501051399000,6,654
3023,57,000021,2020-05-30,1526024487000,2,436
3024,33,000034,2019-04-27,1550674787000,7,861
3025,38,000014,2019-09-30,1497106066000,5,51
3026,99,000027,2018-05-09,1497523808000,1,460
3027,32,000015,2018-01-15,1524718412000,4,600
3028,73,000014,2020-05-26,1495557144000,8,876
3029,65,000027,2019-05-08,1538871524000,9,757
3030,47,000031,2018-11-16,1508465137000,9,936
3031,94,000031,2019-04-11,1501388083000,4,397
3032,21,000030,2019-07-12,1522632517000,1,31
3033,30,000011,2019-04-03,1534869478000,9,381
3034,29,000034,2018-11-04,1539360388000,3,470
3035,47,000028,2020-05-08,1565331166000,6,723
3036,16,000047,2019-04-25,1496091979000,10,580
3037,2,000005,2020-04-29,1549756626000,1,663
3038,4,000032,2017-11-02,1584808675000,10,740
3039,43,000049,2019-07-15,1514210371000,2,803
3040,54,000047,2018-08-22,1543566826000,7,991
3041,10,000034,2019-01-30,1495474001000,9,501
3042,78,000023,2020-04-25,1546989799000,8,632
3043,75,000013,2018-04-06,1577340790000,6,62
3044,24,000020,2017-06-01,1535939689000,8,554
3045,63,000020,2018-07-17,1548258311000,3,722
3046,76,000010,2017-07-31,1569488932000,9,922
3047,9,000021,2017-12-16,1559503904000,6,132
3048,29,000038,2019-08-31,1590310135000,10,20
3049,83,000007,2019-12-10,1529585600000,3,613
3050,76,000036,2017-06-07,1513960544000,8,837
3051,7,000007,2018-09-08,1568424290000,3,497
3052,28,000017,2017-09-14,1526372819000,9,187
3053,78,000031,2018-01-10,1517064751000,3,474
3054,46,000042,2018-08-27,1526114272000,7,595
3055,38,000025,2018-03-02,1574450322000,1,613
3056,45,000042,2017-08-26,1558905780000,9,327
3057,62,000002,2017-05-31,1524962633000,10,718
3058,87,000009,2017-05-21,1552264601000,4,458
3059,30,000010,2017-08-08,1565620363000,3,189
3060,12,000003,2017-08-01,1509596459000,9,393
3061,8,000036,2017-05-06,1590391491000,1,714
3062,39,000050,2018-04-20,1573085884000,2,70
3063,35,000023,2020-02-17,1508271790000,6,247
3064,49,000040,2017-06-16,1581833882000,5,459
3065,13,000029,2020-05-13,1549324814000,4,156
3066,13,000018,2019-03-09,1512689803000,9,595
3067,2,000042,2018-05-01,1572444912000,10,739
3068,2,000037,2019-10-04,1566578510000,2,490
3069,21,000011,2019-09-22,1509083848000,7,6
3070,14,000006,2017-12-27,1519130515000,1,146
3071,90,000050,2019-08-26,1505374862000,10,521
3072,72,000023,2020-03-14,1541742767000,6,105
3073,53,000035,2019-09-23,1568936090000,8,488
3074,89,000044,2019-07-19,1514705497000,9,767
3075,32,000014,2019-03-31,1570248391000,8,736
3076,27,000038,2019-04-09,1528276997000,10,522
3077,25,000017,2018-10-20,1546405840000,6,32
3078,31,000032,2017-12-22,1513311678000,1,442
3079,57,000039,2019-05-08,1529936475000,4,951
3080,12,000032,2020-02-14,1512532038000,3,669
3081,16,000025,2017-07-19,1550037549000,3,299
3082,54,000011,2019-07-22,1560701755000,3,953
3083,61,000039,2019-04-19,1498356464000,5,127
3084,10,000029,2018-07-13,1560023291000,6,337
3085,30,000030,2019-08-08,1583456244000,1,398
3086,80,000012,2017-10-16,1495366192000,10,512
3087,2,000019,2019-03-31,1543502060000,3,474
3088,74,000002,2020-02-09,1535322605000,4,733
3089,62,000021,2020-02-16,1494323692000,3,451
3090,48,000015,2017-10-13,1496916469000,3,137
3091,78,000045,2018-01-10,1502697511000,4,754
3092,39,000030,2019-04-19,1513626651000,3,971
3093,92,000049,2017-08-07,1537063223000,9,611
3094,88,000003,2019-12-10,1579262042000,5,928
3095,93,000022,2020-05-24,1578634922000,8,748
3096,63,000047,2019-05-18,1537025335000,2,769
3097,36,000049,2018-03-30,1508365822000,1,182
3098,3,000039,2019-04-02,1506447010000,3,987
3099,46,000004,2019-06-18,1523370797000,9,174
3100,34,000020,2017-10-22,1519708184000,1,4
3101,24,000039,2017-09-01,1582297336000,6,978
3102,73,000030,2018-01-28,1503700531000,7,849
3103,44,000004,2018-05-16,1509454868000,1,389
3104,31,000022,2017-10-04,1535987971000,9,412
3105,78,000017,2018-09-02,1571359074000,8,174
3106,66,000027,2017-06-11,1546216245000,3,576
3107,74,000016,2017-08-19,1574811207000,8,835
3108,82,000036,2018-10-02,1577572952000,1,437
3109,92,000005,2018-10-24,1588799359000,9,669
3110,93,000032,2019-09-17,1498896801000,2,717
3111,24,000018,2019-10-27,1513702342000,7,945
3112,70,000031,2017-11-09,1579072361000,7,692
3113,69,000019,2018-04-28,1541589361000,9,611
3114,93,000018,2019-05-04,1573543967000,9,462
3115,24,000012,2018-08-04,1579126434000,1,531
3116,22,000023,2020-04-18,1586195066000,8,742
3117,22,000026,2019-08-02,1548018709000,4,910
3118,10,000009,2018-05-16,1518181562000,8,4
3119,17,000045,2018-12-07,1575102890000,7,258
3120,2,000041,2018-09-06,1499094219000,10,924
3121,73,000027,2019-01-02,1539796747000,10,242
3122,45,000048,2017-07-03,1494675202000,7,701
3123,56,000038,2019-05-05,1532427300000,1,788
3124,68,000030,2019-03-12,1571833518000,8,468
3125,65,000046,2020-02-21,1534455200000,4,879
3126,2,000049,2018-04-23,1514032670000,8,417
3127,30,000014,2018-02-22,1558608239000,9,737
3128,24,000007,2018-05-02,1538594790000,7,545
3129,28,000014,2020-02-06,1574696082000,8,700
3130,51,000005,2019-01-07,1527031082000,2,737
3131,67,000033,2019-07-02,1587799523000,10,594
3132,53,000013,2017-05-27,1555343117000,5,303
3133,71,000022,2018-07-06,1520241713000,10,667
3134,15,000029,2019-04-13,1576562072000,4,346
3135,8,000040,2020-05-08,1517726648000,5,81
3136,39,000004,2017-11-13,1518915824000,7,275
3137,54,000046,2017-09-25,1533695358000,6,208
3138,97,000014,2017-06-05,1544551433000,1,830
3139,35,000012,2019-04-22,1588074183000,10,981
3140,8,000043,2018-03-01,1565602208000,3,101
3141,20,000021,2020-01-18,1543205075000,4,965
3142,48,000033,2018-11-08,1521662808000,8,710
3143,28,000043,2017-11-12,1566601955000,1,109
3144,56,000025,2018-06-12,1543089331000,4,916
3145,7,000029,2019-02-21,1499820506000,7,434
3146,10,000004,2020-03-17,1534352190000,8,505
3147,100,000041,2019-07-20,1582531594000,8,301
3148,10,000038,2018-06-05,1587924123000,5,608
3149,52,000028,2017-05-27,1560503070000,8,275
3150,97,000038,2018-09-17,1563234492000,2,890
3151,17,000038,2019-03-20,1584158666000,4,254
3152,24,000049,2018-02-13,1495086047000,2,372
3153,57,000004,2018-05-16,1555346917000,7,153
3154,60,000014,2020-05-09,1531896315000,7,631
3155,87,000007,2019-01-25,1535864965000,4,387
3156,53,000007,2020-01-20,1541889152000,6,201
3157,53,000009,2020-05-25,1551267002000,5,245
3158,3,000023,2018-09-22,1588818490000,2,679
3159,1,000041,2017-06-10,1579741846000,10,345
3160,24,000030,2018-11-08,1574035943000,8,934
3161,40,000005,2018-08-22,1546561839000,1,822
3162,52,000005,2018-12-06,1548679931000,7,105
3163,74,000048,2018-10-21,1532588744000,8,997
3164,82,000001,2018-03-18,1558772390000,3,951
3165,53,000036,2017-05-31,1517184997000,8,31
3166,12,000034,2019-10-03,1568050780000,2,509
3167,66,000037,2020-04-07,1586792509000,3,285
3168,81,000039,2017-12-19,1530494036000,7,537
3169,63,000018,2020-01-17,1581124998000,10,687
3170,51,000035,2018-09-08,1590561506000,1,149
3171,40,000044,2018-09-29,1550774637000,7,562
3172,63,000022,2017-08-12,1589311901000,2,241
3173,51,000035,2019-09-26,1525011685000,1,620
3174,32,000032,2018-01-15,1565388512000,1,647
3175,66,000019,2019-08-19,1505673121000,7,273
3176,57,000020,2017-12-21,1577312461000,10,126
3177,67,000037,2017-09-05,1542383218000,7,370
3178,47,000017,2017-07-23,1543818126000,9,43
3179,36,000039,2018-09-09,1567505157000,6,665
3180,90,000001,2018-07-08,1565497133000,9,62
3181,81,000021,2019-08-04,1513939719000,5,939
3182,61,000021,2017-06-15,1581598397000,1,570
3183,57,000014,2018-11-30,1504674063000,8,455
3184,31,000040,2018-04-25,1578177273000,8,307
3185,73,000036,2017-09-28,1563312674000,7,255
3186,28,000037,2019-06-03,1493958900000,4,97
3187,6,000012,2019-09-27,1585492468000,3,972
3188,78,000037,2018-05-14,1552282828000,3,80
3189,69,000029,2018-08-25,1581998765000,5,332
3190,41,000035,2018-01-26,1526005497000,3,952
3191,41,000030,2019-08-13,1497708340000,1,160
3192,77,000020,2019-08-27,1494701377000,5,44
3193,52,000037,2018-04-01,1583143171000,6,590
3194,97,000007,2017-08-26,1547305846000,1,303
3195,88,000030,2019-02-05,1553580205000,6,189
3196,95,000045,2020-01-12,1534481560000,3,539
3197,86,000007,2019-01-25,1524663735000,7,349
3198,45,000047,2018-07-14,1546784936000,10,413
3199,15,000013,2018-03-30,1568246735000,6,15
3200,80,000015,2018-06-06,1519457215000,9,459
3201,10,000016,2018-05-21,1541290134000,2,245
3202,100,000031,2018-09-06,1537784764000,10,593
3203,20,000029,2018-04-13,1545558439000,9,757
3204,42,000037,2020-03-15,1553237214000,10,709
3205,96,000021,2019-01-01,1553659952000,3,155
3206,2,000002,2019-09-16,1569032171000,4,114
3207,89,000012,2017-07-29,1569110488000,3,623
3208,32,000031,2019-07-31,1526614309000,10,498
3209,7,000025,2019-03-25,1538180896000,7,837
3210,87,000011,2019-08-27,1504497579000,6,569
3211,57,000036,2017-08-26,1499574482000,3,715
3212,69,000019,2019-05-26,1587682728000,10,378
3213,4,000025,2017-10-04,1506827844000,10,523
3214,90,000031,2018-08-27,1499774387000,9,517
3215,53,000022,2017-08-01,1500006467000,1,705
3216,16,000002,2018-09-22,1589930296000,8,187
3217,33,000022,2018-08-09,1535737072000,7,912
3218,80,000004,2018-03-19,1538388723000,3,130
3219,69,000029,2019-12-12,1568162573000,5,467
3220,89,000019,2018-06-13,1559537853000,4,5
3221,5,000042,2018-11-20,1558513652000,8,73
3222,19,000006,2019-12-04,1543912477000,5,224
3223,56,000050,2019-09-24,1590531677000,9,147
3224,52,000037,2018-08-15,1557424401000,9,400
3225,50,000017,2020-05-15,1573967531000,9,482
3226,73,000021,2019-11-13,1500221358000,9,5
3227,41,000038,2019-06-18,1510098051000,2,295
3228,23,000003,2020-01-06,1581111957000,10,155
3229,38,000033,2019-03-05,1564297360000,3,491
3230,26,000020,2017-08-27,1570513052000,3,583
3231,41,000006,2017-07-25,1495951515000,9,683
3232,69,000001,2019-05-12,1586207778000,7,567
3233,95,000024,2019-11-14,1538792993000,3,445
3234,71,000007,2018-11-25,1561549639000,10,804
3235,100,000032,2019-03-07,1549927293000,4,296
3236,100,000034,2019-03-21,1530777751000,2,219
3237,32,000011,2020-05-20,1537839247000,2,882
3238,65,000029,2018-07-03,1552898612000,4,166
3239,53,000009,2019-10-07,1540120425000,4,234
3240,70,000050,2019-01-20,1584330158000,10,915
3241,57,000042,2020-05-14,1526599720000,1,939
3242,23,000021,2018-12-03,1510872291000,5,232
3243,83,000009,2017-06-13,1534074498000,9,699
3244,1,000042,2017-07-10,1546170352000,4,719
3245,28,000021,2018-09-16,1501385674000,9,677
3246,66,000013,2019-09-04,1589927974000,1,144
3247,8,000020,2017-07-10,1535513759000,7,636
3248,32,000032,2017-05-15,1537991713000,1,41
3249,84,000023,2018-03-29,1494936200000,6,173
3250,11,000003,2020-01-31,1553203537000,2,529
3251,4,000042,2017-05-17,1577762885000,9,742
3252,67,000050,2019-10-20,1559770968000,3,617
3253,78,000012,2020-05-20,1504032929000,7,607
3254,40,000028,2018-08-27,1525590687000,3,805
3255,65,000023,2017-11-16,1537338388000,10,954
3256,41,000038,2017-06-02,1508529895000,5,327
3257,75,000040,2019-03-04,1548218855000,6,583
3258,62,000048,2018-07-04,1589986199000,3,407
3259,92,000045,2020-02-18,1494692751000,9,570
3260,99,000038,2019-05-12,1508753021000,7,353
3261,58,000014,2018-08-22,1502754130000,10,262
3262,85,000038,2019-04-07,1523461106000,4,838
3263,22,000025,2019-09-12,1578874735000,2,250
3264,42,000027,2019-09-09,1511860980000,3,400
3265,83,000045,2019-05-19,1569470002000,5,789
3266,89,000007,2018-09-22,1552171698000,6,282
3267,52,000047,2017-08-03,1543590314000,1,648
3268,94,000034,2019-02-27,1531279180000,1,457
3269,8,000020,2018-11-13,1590923433000,1,605
3270,100,000007,2019-08-11,1554222022000,8,756
3271,19,000021,2018-04-16,1578452391000,3,325
3272,32,000001,2018-04-16,1540344388000,1,789
3273,38,000003,2019-03-01,1504924872000,7,921
3274,43,000049,2020-05-01,1584197515000,1,139
3275,67,000033,2019-04-13,1564146218000,2,839
3276,12,000045,2017-10-14,1585692731000,4,230
3277,46,000023,2017-05-14,1577357522000,6,236
3278,92,000042,2018-10-25,1517547042000,4,259
3279,29,000038,2019-01-16,1550127398000,8,648
3280,15,000030,2018-10-20,1569500230000,3,819
3281,37,000006,2017-10-10,1543297985000,10,596
3282,62,000028,2020-03-16,1586733443000,3,643
3283,91,000039,2019-08-04,1512887957000,2,181
3284,93,000047,2017-09-12,1564994311000,5,121
3285,62,000030,2018-12-23,1521427363000,9,865
3286,69,000013,2018-03-05,1590563105000,3,147
3287,56,000009,2019-11-17,1522801674000,2,935
3288,66,000014,2019-12-10,1503582980000,3,495
3289,75,000022,2017-09-30,1534122486000,2,298
3290,6,000049,2018-04-20,1590336529000,7,706
3291,77,000039,2020-05-23,1570022302000,7,248
3292,25,000043,2019-11-08,1569858192000,6,212
3293,1,000041,2020-01-16,1548982036000,8,329
3294,74,000008,2017-06-20,1498698831000,9,165
3295,29,000027,2019-02-17,1553773277000,2,839
3296,58,000005,2018-06-24,1534195161000,6,516
3297,23,000006,2019-06-27,1512200997000,4,371
3298,66,000020,2019-12-11,1499894665000,4,542
3299,70,000001,2017-08-09,1529508419000,9,118
3300,46,000007,2018-03-28,1553492526000,6,631
3301,99,000042,2019-10-29,1583689796000,2,241
3302,58,000045,2017-08-07,1589199114000,9,430
3303,5,000045,2017-10-28,1585278656000,4,926
3304,86,000008,2018-04-15,1584904756000,6,879
3305,34,000003,2019-07-06,1515663916000,3,826
3306,88,000023,2020-03-14,1513075461000,2,288
3307,40,000034,2018-12-13,1555469212000,8,645
3308,39,000015,2017-09-22,1585880741000,6,639
3309,37,000003,2019-02-02,1536247799000,9,820
3310,97,000018,2020-03-22,1546793956000,4,325
3311,44,000038,2017-08-06,1523761137000,3,201
3312,8,000034,2018-06-06,1501378462000,9,806
3313,50,000047,2019-05-29,1546226814000,9,912
3314,72,000041,2019-09-29,1502050927000,8,276
3315,35,000008,2019-04-04,1511099957000,10,174
3316,36,000013,2017-08-24,1507494385000,8,942
3317,35,000018,2017-05-10,1525433988000,8,563
3318,83,000020,2017-08-23,1561425797000,6,503
3319,95,000015,2020-01-30,1561917216000,8,831
3320,68,000006,2018-02-18,1566243340000,6,26
3321,87,000036,2020-01-26,1586018527000,10,622
3322,26,000003,2018-01-27,1588090019000,5,931
3323,4,000035,2018-01-08,1571920887000,5,441
3324,77,000040,2020-04-10,1542758110000,8,26
3325,74,000026,2018-10-01,1507247517000,1,452
3326,62,000019,2017-07-22,1561275833000,5,884
3327,20,000023,2018-09-10,1554269635000,2,858
3328,27,000019,2020-04-22,1538530924000,1,901
3329,35,000008,2018-02-28,1551315983000,5,508
3330,92,000046,2019-06-02,1515343491000,2,549
3331,92,000037,2018-05-17,1575115891000,9,162
3332,81,000028,2018-11-29,1502251429000,5,28
3333,44,000040,2020-01-20,1555055334000,5,407
3334,60,000027,2018-09-15,1582898682000,5,25
3335,15,000045,2017-10-08,1563063121000,8,103
3336,99,000016,2017-09-05,1590484905000,7,2
3337,26,000029,2017-06-22,1503011554000,6,93
3338,15,000018,2017-06-25,1539200727000,10,680
3339,12,000005,2019-02-27,1531481396000,6,942
3340,100,000033,2019-07-19,1556381070000,10,308
3341,30,000038,2019-09-09,1578864083000,6,404
3342,98,000050,2017-10-12,1585803011000,4,954
3343,59,000035,2018-05-20,1584806771000,6,508
3344,18,000028,2020-03-31,1553630127000,4,113
3345,70,000008,2018-03-24,1512868243000,7,720
3346,65,000004,2019-07-17,1577085794000,9,462
3347,26,000012,2017-12-31,1530437967000,6,924
3348,96,000022,2019-03-08,1502951018000,5,354
3349,41,000019,2017-10-15,1500729441000,5,392
3350,11,000028,2018-06-07,1581893659000,9,880
3351,45,000036,2017-06-17,1499250251000,2,195
3352,54,000050,2018-01-21,1553276445000,9,920
3353,64,000013,2018-11-14,1565430263000,9,617
3354,39,000022,2018-06-29,1509978780000,4,75
3355,67,000041,2020-03-09,1560183433000,7,818
3356,81,000030,2020-03-04,1496851109000,5,370
3357,85,000003,2019-10-31,1503076305000,10,338
3358,67,000004,2019-03-16,1498272558000,7,822
3359,7,000018,2019-09-22,1556747019000,3,3
3360,69,000022,2017-09-04,1564657985000,1,902
3361,7,000045,2020-03-04,1585988214000,3,292
3362,52,000003,2017-09-01,1541090712000,5,11
3363,72,000001,2017-07-17,1509787382000,4,325
3364,79,000022,2017-08-20,1575786627000,5,86
3365,38,000015,2018-09-30,1513885106000,7,318
3366,9,000017,2019-03-27,1544789906000,3,962
3367,14,000039,2018-11-20,1575985500000,3,435
3368,78,000004,2018-04-23,1571749754000,5,858
3369,61,000007,2019-10-07,1585702453000,2,872
3370,12,000043,2017-10-04,1513994601000,4,52
3371,19,000024,2019-06-27,1516351721000,10,352
3372,82,000009,2018-05-07,1501874540000,3,12
3373,36,000044,2019-10-19,1501087247000,5,400
3374,62,000040,2017-07-18,1511162265000,2,68
3375,18,000040,2017-05-03,1553330677000,5,646
3376,80,000019,2018-10-18,1572102100000,5,512
3377,25,000046,2018-08-19,1518515073000,5,879
3378,35,000029,2019-10-17,1586072932000,10,567
3379,76,000041,2018-07-28,1526292664000,6,136
3380,95,000022,2019-12-13,1506610370000,7,445
3381,79,000023,2019-04-08,1542196393000,2,944
3382,70,000038,2019-11-10,1531302402000,5,22
3383,35,000032,2017-11-20,1501490092000,4,665
3384,40,000047,2019-05-29,1568094969000,1,957
3385,99,000008,2019-08-15,1544674059000,3,144
3386,42,000024,2019-11-18,1519199200000,8,985
3387,95,000024,2019-10-10,1552547525000,3,536
3388,49,000013,2019-03-18,1547774721000,3,750
3389,10,000044,2019-07-20,1519029725000,6,738
3390,97,000006,2018-11-18,1575103297000,1,927
3391,51,000044,2017-10-01,1536893838000,4,408
3392,38,000045,2018-10-28,1537984885000,1,658
3393,28,000037,2019-10-13,1512324129000,1,625
3394,82,000030,2019-06-07,1526813570000,2,577
3395,32,000019,2019-11-07,1572850372000,5,97
3396,72,000004,2019-04-28,1501729391000,2,128
3397,49,000011,2019-08-17,1541188599000,4,380
3398,57,000013,2020-01-08,1549741372000,2,379
3399,77,000018,2017-07-02,1532458383000,3,402
3400,14,000005,2020-03-23,1525113617000,2,470
3401,32,000046,2019-06-17,1510492848000,4,804
3402,23,000044,2019-08-25,1508484258000,2,606
3403,41,000018,2019-05-14,1534531361000,6,160
3404,14,000011,2019-08-21,1575229983000,10,766
3405,69,000018,2018-03-27,1581354524000,1,124
3406,97,000009,2020-02-20,1561781680000,6,113
3407,35,000017,2017-11-08,1558193837000,10,580
3408,65,000043,2017-07-17,1589097297000,9,265
3409,56,000035,2019-03-26,1503687473000,9,244
3410,22,000034,2019-06-14,1587050046000,2,513
3411,44,000018,2018-10-23,1514918075000,4,644
3412,3,000033,2017-07-20,1546324230000,1,729
3413,95,000028,2019-01-26,1576961822000,1,520
3414,77,000037,2019-11-05,1554565452000,5,348
3415,33,000009,2018-04-16,1535218302000,9,706
3416,73,000026,2017-06-07,1511638327000,4,259
3417,17,000017,2017-11-18,1514204386000,8,925
3418,27,000018,2019-09-02,1525472892000,3,948
3419,49,000039,2018-06-28,1506025670000,6,544
3420,99,000023,2017-10-17,1553248092000,5,465
3421,97,000004,2019-03-12,1547384456000,10,36
3422,13,000048,2019-11-01,1523367121000,2,315
3423,32,000035,2019-01-09,1570290973000,10,720
3424,56,000021,2018-10-06,1532042131000,7,542
3425,6,000015,2018-12-26,1557784617000,9,960
3426,96,000007,2019-06-11,1521516524000,7,991
3427,78,000015,2019-05-15,1523357100000,8,486
3428,61,000009,2019-07-24,1507974899000,10,973
3429,13,000030,2017-10-27,1572454908000,9,544
3430,19,000023,2019-03-02,1520873978000,4,213
3431,20,000006,2019-05-13,1516779235000,5,444
3432,69,000034,2018-09-14,1574749618000,3,633
3433,79,000031,2019-08-30,1589133253000,6,101
3434,97,000045,2018-03-08,1514294302000,7,415
3435,15,000033,2018-09-10,1569787261000,9,189
3436,9,000004,2019-03-02,1531985741000,9,11
3437,77,000046,2018-11-16,1531835233000,10,212
3438,78,000039,2020-02-10,1558298775000,2,485
3439,82,000015,2019-12-23,1548854533000,3,633
3440,5,000044,2019-04-17,1504613790000,6,168
3441,65,000008,2019-04-14,1566842170000,8,415
3442,24,000008,2019-03-08,1513719692000,6,271
3443,35,000030,2017-06-09,1501739591000,1,465
3444,70,000047,2019-06-30,1519099340000,10,409
3445,51,000040,2019-06-15,1555057930000,4,417
3446,17,000017,2020-04-28,1554797998000,7,296
3447,65,000049,2020-05-26,1554708079000,5,782
3448,64,000028,2018-08-16,1511063143000,8,445
3449,74,000025,2019-12-12,1504152576000,7,65
3450,31,000031,2018-01-15,1518257980000,2,792
3451,77,000045,2018-02-02,1565075572000,10,902
3452,71,000023,2018-04-03,1556246726000,2,198
3453,17,000040,2019-04-20,1556993111000,6,138
3454,89,000013,2019-01-12,1578700690000,9,829
3455,72,000048,2018-08-06,1537358441000,2,591
3456,99,000037,2017-07-06,1545223866000,1,793
3457,94,000035,2017-08-01,1550442561000,7,1
3458,67,000049,2020-03-07,1571897567000,10,61
3459,93,000046,2020-03-26,1506051265000,2,938
3460,43,000009,2018-12-15,1513632750000,3,362
3461,1,000050,2019-02-13,1558427688000,7,308
3462,78,000040,2017-07-19,1523301140000,9,337
3463,90,000035,2019-02-14,1535029288000,7,220
3464,75,000029,2020-03-12,1539610793000,10,833
3465,8,000009,2018-07-01,1579435505000,2,176
3466,60,000040,2019-02-07,1589178101000,2,615
3467,15,000044,2020-01-23,1543482922000,1,406
3468,61,000031,2018-01-08,1557402358000,5,929
3469,94,000015,2018-05-23,1582933195000,6,735
3470,46,000011,2018-04-27,1564654720000,2,896
3471,3,000017,2020-03-01,1496918892000,3,592
3472,67,000034,2017-11-03,1512750245000,5,37
3473,24,000009,2018-12-24,1542214895000,4,623
3474,78,000033,2017-06-06,1535130895000,3,267
3475,34,000035,2019-07-07,1525385248000,2,147
3476,69,000028,2018-02-22,1528329273000,7,535
3477,71,000013,2020-05-17,1572309414000,5,91
3478,1,000039,2017-05-08,1545227176000,5,849
3479,12,000030,2017-08-06,1501543137000,10,899
3480,20,000009,2019-07-24,1513261397000,2,1
3481,42,000032,2018-02-23,1539930308000,6,408
3482,17,000016,2019-09-14,1499956967000,6,916
3483,24,000041,2017-11-29,1534783087000,5,994
3484,85,000043,2019-02-28,1542383764000,2,633
3485,26,000048,2017-05-29,1531912161000,10,506
3486,69,000030,2018-08-06,1557628639000,7,999
3487,25,000037,2017-11-11,1507679637000,5,286
3488,87,000043,2018-05-24,1582279908000,3,697
3489,70,000031,2018-11-26,1514226534000,1,937
3490,56,000013,2017-07-10,1497034281000,3,825
3491,87,000021,2020-03-25,1575200586000,7,227
3492,73,000045,2018-06-30,1502065272000,2,242
3493,25,000043,2018-03-26,1589003660000,7,703
3494,35,000042,2017-09-23,1587006874000,10,47
3495,53,000032,2018-09-26,1555087087000,6,161
3496,57,000009,2017-07-31,1577460932000,10,129
3497,22,000021,2018-04-13,1514767565000,3,595
3498,27,000012,2019-12-30,1525300952000,7,673
3499,65,000050,2019-05-13,1537809561000,7,42
3500,13,000007,2017-07-22,1509268520000,3,403
3501,10,000007,2020-03-31,1525051683000,3,229
3502,51,000018,2018-09-29,1577610491000,3,216
3503,90,000046,2020-01-16,1551572901000,5,499
3504,63,000031,2020-02-13,1564659546000,5,950
3505,89,000022,2020-01-17,1496389024000,3,22
3506,71,000040,2019-02-25,1542002424000,7,228
3507,70,000014,2017-12-10,1566422524000,7,917
3508,49,000039,2019-05-27,1534362159000,6,742
3509,22,000044,2018-04-24,1500924974000,9,878
3510,79,000044,2018-02-27,1562848347000,8,656
3511,81,000021,2019-09-15,1508337304000,8,607
3512,17,000034,2019-12-19,1586096234000,1,53
3513,41,000024,2017-12-26,1549040887000,4,675
3514,37,000017,2020-04-06,1545663934000,3,661
3515,2,000027,2017-06-14,1500220114000,5,930
3516,43,000032,2018-08-17,1510822427000,5,642
3517,16,000018,2018-02-11,1494830391000,6,552
3518,56,000045,2019-12-06,1535324368000,2,114
3519,34,000045,2018-01-03,1517399616000,8,67
3520,60,000040,2019-01-28,1588180339000,8,506
3521,81,000006,2017-05-22,1556131116000,9,127
3522,69,000028,2018-05-08,1507840380000,5,572
3523,51,000044,2018-02-26,1546877267000,8,40
3524,50,000019,2020-04-22,1519111822000,10,530
3525,1,000020,2017-12-17,1580890096000,5,108
3526,44,000048,2020-03-29,1526816389000,3,228
3527,27,000030,2019-04-13,1506490950000,1,135
3528,64,000005,2018-04-24,1506522749000,8,268
3529,58,000033,2018-09-17,1567857214000,9,546
3530,56,000006,2017-11-28,1587562798000,1,277
3531,16,000019,2020-03-29,1496518541000,1,558
3532,72,000004,2020-02-07,1553877562000,3,32
3533,56,000049,2020-05-18,1518053200000,4,572
3534,87,000038,2019-09-18,1553788549000,8,594
3535,90,000032,2018-08-24,1554849981000,3,51
3536,17,000002,2018-02-18,1508329317000,9,879
3537,90,000009,2019-07-07,1508586872000,1,110
3538,38,000013,2018-01-18,1582783220000,3,762
3539,85,000030,2019-11-30,1505401892000,3,620
3540,67,000017,2020-01-04,1514963751000,5,616
3541,67,000026,2020-02-16,1534023266000,6,29
3542,9,000007,2018-04-14,1507388964000,4,134
3543,60,000027,2018-03-27,1515300417000,4,174
3544,68,000029,2017-09-06,1555193460000,5,194
3545,42,000049,2020-05-11,1555979479000,5,60
3546,44,000036,2018-04-06,1553083336000,4,489
3547,59,000017,2020-05-10,1514000674000,3,767
3548,31,000045,2018-11-18,1545198850000,4,510
3549,40,000009,2019-07-28,1584445638000,5,103
3550,16,000045,2018-05-13,1527888191000,3,832
3551,32,000049,2017-08-08,1524747139000,2,391
3552,60,000014,2019-09-04,1586681838000,3,552
3553,18,000025,2019-03-16,1507690652000,3,510
3554,56,000021,2018-04-13,1546033064000,6,751
3555,60,000041,2017-05-26,1536164265000,1,230
3556,4,000018,2020-03-16,1544314101000,5,586
